id,timestamp,site_id,synth_point_id,lat,lon,epsg,sensor,resolution_m,NDVI,NDWI,NDMI,BSI,NBR,clay_frac,mm_interval,mm_cumulative,VV_bit,VH_bit,B_bit,score_NDVI,score_NDWI,score_NDMI,score_BSI,score_NBR,score_clay,score_insar,score_amplitude,score_overall,flags,seed,is_bad_track,notes,total,density,maintenance_priority,priority_category
rec_1099,2025-10-27T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.72820794,-0.201916041,-0.097146995,0.168368566,0.367133328,0.03019532,-1.570643474,-19.77365566,8986,1000,13471,0.0,0.0,0.338088342,0.481053046,0.054777787,0.075488299,0.988682783,0.332495234,0.325170957,"[""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1100,2025-10-28T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.699833926,-0.22357071,-0.102738387,0.174953287,0.287053831,0.025349272,-3.012938087,-19.84368324,7404,2969,6196,0.0,0.0,0.328769355,0.499866534,0.188243615,0.063373181,0.992184162,0.516510438,0.354969612,"[""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1101,2025-10-29T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.657510943,-0.205335913,-0.100255296,0.219684911,0.37964178,0.01242059,-1.098503065,-17.9992758,9671,3667,7472,0.0,0.0,0.332907839,0.627671174,0.033930367,0.031051476,0.89996379,0.252817349,0.311979048,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1102,2025-10-30T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.581709075,-0.183508949,-0.108119669,0.240304588,0.381609343,0.008582737,-2.310435207,-17.36680049,15976,4251,11745,0.040646499,0.041227627,0.319800551,0.686584538,0.030651095,0.021456841,0.868340025,0.480568151,0.332247518,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1103,2025-10-31T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.57422769,-0.172517243,-0.142734156,0.235270791,0.437451029,0.026512658,-2.783921599,-17.20781158,13126,1238,17164,0.057271799,0.068706892,0.262109741,0.672202261,0.0,0.066281646,0.860390579,0.149061621,0.307707015,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1104,2025-11-01T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.622930371,-0.165897291,-0.15912752,0.251431699,0.405919259,0.0,-2.655416111,-16.92031719,14038,3714,10798,0.0,0.085256773,0.234787466,0.718376284,0.0,0.0,0.846015859,0.25514371,0.297541783,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1105,2025-10-25T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.573817461,-0.224503429,-0.073122454,0.056188428,0.285958842,0.027627196,6.193784738,40.07033721,4823,6053,3208,0.05818342,0.0,0.378129244,0.160538365,0.190068597,0.069067991,1.0,0.033932667,0.318070229,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1106,2025-10-26T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.553669529,-0.230786084,-0.057606734,0.060003528,0.306117712,0.037898781,4.118314141,39.34914386,4579,2249,4325,0.102956602,0.0,0.403988776,0.171438652,0.15647048,0.094746953,1.0,0.080643927,0.330573618,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1107,2025-10-27T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.543955862,-0.22676922,-0.06338548,0.114542762,0.276943551,0.040444777,2.183523807,36.69316017,2559,5118,1779,0.124542529,0.0,0.394357533,0.327265034,0.205094082,0.101111942,1.0,0.467351896,0.375975943,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1108,2025-10-28T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.523548841,-0.186704471,-0.076149321,0.139087087,0.280762352,0.03516297,3.405820486,35.25947316,3295,6419,2160,0.169891464,0.033238821,0.373084466,0.397391678,0.198729414,0.087907426,1.0,0.326452358,0.383531414,"[""critical_threshold"", ""insar_critical"", ""coherence_low"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1109,2025-10-29T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.399530628,-0.17370297,-0.039371286,0.197623256,0.241437544,0.03011657,5.17168193,35.59164759,7898,6706,5126,0.223526034,0.0,0.417976489,0.705797344,0.163671784,0.075291425,1.0,0.554744068,0.434033957,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1110,2025-10-30T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.491573508,-0.241452783,-0.064147316,0.231326415,0.277769623,0.009749076,4.415568956,35.16770905,7123,2337,6609,0.240947761,0.0,0.393087807,0.660932614,0.203717295,0.02437269,1.0,0.406378387,0.425341133,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1111,2025-10-31T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.48546521,-0.181888361,-0.045146445,0.144851813,0.222963941,0.027056535,4.416977852,34.74517941,3805,2648,3339,0.0,0.0,0.405944907,0.517327902,0.202158457,0.067641337,1.0,0.228818168,0.35777127,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1112,2025-11-01T00:00:00Z,line1_ord4971,line1_ord4971_p0,25.75465585,-103.5698287,4326,S1+S2_synthetic,10,0.506897599,-0.164123552,-0.024831493,0.083501185,0.214762741,0.024408661,2.695073747,32.60074566,5920,3462,4670,0.0,0.0,0.448267723,0.298218516,0.21924429,0.061021653,1.0,0.176076562,0.341803564,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-34.76; surface=vegetated; bsi_profile=bare,210,0.252380952,0.10963701,MEDIUM
rec_1113,2025-10-25T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.566217905,-0.214449635,-0.095392015,0.103890092,0.430909623,0.024718346,-3.331373376,-30.78140529,5538,2016,5515,0.075071321,0.0,0.341013308,0.296828835,0.0,0.061795864,1.0,0.449248813,0.321401378,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1114,2025-10-26T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.525712531,-0.211455766,-0.073882835,0.114347518,0.401308401,0.022544155,-3.209334615,-30.06930678,13383,4688,9545,0.165083264,0.0,0.376861941,0.326707194,0.0,0.056360387,1.0,0.214315684,0.335750467,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1115,2025-10-27T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.610034402,-0.216488391,-0.093794167,0.191035228,0.374226165,0.027381437,-1.722423252,-27.8702969,11875,3784,9075,0.0,0.0,0.343676388,0.545814936,0.042956392,0.068453592,1.0,0.086762432,0.320337212,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1116,2025-10-28T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.559801039,-0.209809172,-0.09792988,0.129354513,0.431561454,0.023776423,-1.641647247,-25.59051101,7307,3777,5588,0.089331025,0.0,0.336783533,0.369584322,0.0,0.059441058,1.0,0.299619036,0.323295172,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1117,2025-10-29T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.579639505,-0.206049369,-0.122283734,0.140248601,0.376864591,0.016179409,-4.943748523,-26.61282641,15008,4473,10859,0.045245545,0.0,0.296193776,0.400710287,0.038559015,0.040448523,1.0,0.351765309,0.318943748,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1118,2025-10-30T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.566559269,-0.178103743,-0.10864512,0.170622859,0.384158868,0.033020499,-3.463568398,-26.15496167,5332,3381,4243,0.074312735,0.054740642,0.3189248,0.487493883,0.026401886,0.082551247,1.0,0.466673196,0.348346225,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1119,2025-10-31T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.590424877,-0.175341438,-0.09549674,0.182177183,0.339259604,0.038678187,-3.640276937,-25.87380548,12422,2647,10903,0.021278051,0.061646405,0.340838767,0.520506237,0.101233994,0.096695467,1.0,0.133030091,0.340268067,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1120,2025-11-01T00:00:00Z,line13_ord0,line13_ord0_p0,22.39812548,-101.0051516,4326,S1+S2_synthetic,10,0.548455435,-0.179041723,-0.109237165,0.19200246,0.463250097,0.058118265,-5.311458935,-27.26383128,15929,3565,12431,0.114543478,0.052395692,0.317938059,0.548578458,0.0,0.145295663,1.0,0.429667528,0.359444979,"[""critical_threshold"", ""insar_critical"", ""coherence_low"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.80; surface=urban; bsi_profile=bare,224,0.267857143,0.622188523,MEDIUM
rec_1177,2025-10-25T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.469719537,-0.285353571,-0.083166423,0.046807653,0.340099842,0.007582921,-5.615388296,-38.61798326,3634,7405,2308,0.289512139,0.0,0.361389295,0.13373615,0.099833597,0.018957302,1.0,0.213750983,0.352094891,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1178,2025-10-26T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.376649631,-0.277888762,-0.064259359,0.032762492,0.37135006,0.008673048,-4.055758747,-37.95908559,6099,7530,3859,0.496334152,0.0,0.392901069,0.093607121,0.047749901,0.02168262,1.0,0.262162914,0.388917465,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1179,2025-10-27T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.372621806,-0.27456509,-0.074469769,0.069566632,0.368724143,0.010685549,-4.123793054,-37.36822222,5066,5454,3461,0.505284876,0.0,0.375883718,0.198761806,0.052126428,0.026713872,1.0,0.062723135,0.389606528,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1180,2025-10-28T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.409656385,-0.234696398,-0.094855771,0.061287212,0.416042246,0.019701767,-4.50948222,-37.16304801,2582,3160,2108,0.422985811,0.0,0.341907049,0.175106319,0.0,0.049254417,1.0,0.416859064,0.376699525,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1181,2025-10-29T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.425191497,-0.264468469,-0.072460799,0.067977411,0.402241646,0.021894197,-5.667144894,-38.11553648,5241,7689,3302,0.38846334,0.0,0.379232001,0.194221174,0.0,0.054735494,1.0,0.096510125,0.361561866,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1182,2025-10-30T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.406063796,-0.261878717,-0.097533296,0.104816415,0.439208938,0.013051596,-4.418209052,-37.81908911,7867,3048,6514,0.430969343,0.0,0.337444507,0.299475472,0.0,0.032628991,1.0,0.603508053,0.398564944,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1183,2025-10-31T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.413104379,-0.249265272,-0.070340851,0.103482319,0.337949225,0.017000928,-5.738106797,-38.84253948,2323,3873,1761,0.415323602,0.0,0.382765248,0.295663768,0.103417959,0.04250232,1.0,0.46686381,0.411026885,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1184,2025-11-01T00:00:00Z,line114_ord12608,line114_ord12608_p0,19.41912875,-98.13779339,4326,S1+S2_synthetic,10,0.433256377,-0.247211177,-0.058270515,0.066201694,0.359823152,0.015917404,-3.722043349,-37.84992641,5117,2750,4419,0.370541385,0.0,0.402882476,0.189147697,0.066961413,0.039793509,1.0,0.072569629,0.369117787,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=12.44; surface=vegetated; bsi_profile=bare,428,0.268691589,0.649824299,MEDIUM
rec_1185,2025-10-25T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.470672452,-0.225631027,-0.089059346,0.112900841,0.349735856,0.018036364,4.15009249,36.31610825,16076,4714,11447,0.28739455,0.0,0.351567757,0.322573831,0.083773573,0.04509091,1.0,0.001664566,0.357375266,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1186,2025-10-26T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.341928506,-0.268629356,-0.076128618,0.191032822,0.369018601,0.006231852,4.104730067,35.82569321,19186,4552,13807,0.573492208,0.0,0.373118971,0.545808063,0.051635666,0.015579629,1.0,0.243854091,0.445964129,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1187,2025-10-27T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.409489581,-0.250469363,-0.11449548,0.264186026,0.304628629,0.001743733,3.022479911,34.25302801,15597,1704,16946,0.423356487,0.0,0.3091742,0.754817216,0.158952285,0.004359333,1.0,0.035637293,0.432371823,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1188,2025-10-28T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.382704571,-0.232739502,-0.113491386,0.274248165,0.299623769,0.007300234,5.60118121,35.25906412,15296,2617,13492,0.482878731,0.0,0.31084769,0.783566187,0.167293718,0.018250586,1.0,0.059077501,0.45051998,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1189,2025-10-29T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.339374189,-0.182968383,-0.103086797,0.192295774,0.258850595,0.014444007,-12.92275759,17.74116142,17833,3652,13799,0.390627252,0.0,0.28523584,0.68677062,0.127394593,0.036110018,0.887058071,0.138489967,0.394838691,"[""cloud_mask"", ""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1190,2025-10-30T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.445002472,-0.22131132,-0.109978317,0.301525547,0.358184467,0.022943636,3.918980661,17.06499697,23528,4395,17116,0.344438952,0.0,0.316702805,0.861501562,0.069692555,0.05735909,0.853249848,0.581984933,0.415614421,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1191,2025-10-31T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,0.435565526,-0.203884381,-0.093741782,0.259893475,0.35465415,0.026747976,5.143752056,17.61360391,13142,4685,9376,0.365409943,0.0,0.343763696,0.742552785,0.075576417,0.066869941,0.880680196,0.226819057,0.401058773,"[""critical_threshold"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1192,2025-11-01T00:00:00Z,line140_ord1122,line140_ord1122_p0,19.55242027,-99.18788309,4326,S1+S2_synthetic,10,,,,,,,4.95366284,17.97212164,7779,1664,8562,0.330614604,0.0,0.332300079,0.549697005,0.061004528,0.050626472,0.898606082,0.644459707,0.394563838,"[""cloud_mask"", ""missing_data"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=24.11; surface=urban; bsi_profile=bare,428,0.296728972,1.578386349,HIGH
rec_1233,2025-10-25T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.59043717,-0.269873624,-0.104121985,0.036798085,0.382673074,0.034792287,-4.288801158,-34.28428307,3843,3708,2958,0.021250734,0.0,0.326463358,0.105137386,0.028878209,0.086980717,1.0,0.045099313,0.274669122,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1234,2025-10-26T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.593292216,-0.285398065,-0.09650058,0.053069339,0.39009217,0.022335241,-4.127894745,-34.12710897,1812,2299,1694,0.014906186,0.0,0.339165699,0.151626684,0.016513051,0.055838102,1.0,0.55326411,0.301950829,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1235,2025-10-27T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.557734638,-0.25361084,-0.098300603,0.02874415,0.378905242,0.022348203,-6.733774578,-36.5758147,6497,5773,4374,0.093923027,0.0,0.336165662,0.082126144,0.03515793,0.055870506,1.0,0.618942721,0.31643642,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1236,2025-10-28T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.460041015,-0.204669562,-0.081152359,0.013268285,0.300471035,0.01269151,-3.784958533,-36.07570439,4441,3095,3656,0.055441625,0.0,0.330932585,0.047386731,0.040685344,0.031728774,1.0,0.104522818,0.278382267,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1237,2025-10-29T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.653733532,-0.257662371,-0.10003051,0.145424175,0.365131115,0.003511098,-3.741576349,-35.5322119,5229,2807,4477,0.0,0.0,0.333282483,0.415497642,0.058114808,0.008777746,1.0,0.301683754,0.315782433,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1238,2025-10-30T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.514473327,-0.20488652,-0.080629318,0.118298763,0.289323431,0.006714486,-5.27108997,-36.51823302,3302,3118,2710,0.0,0.0,0.332022254,0.422495582,0.063909519,0.016786215,1.0,0.180459803,0.311501625,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1239,2025-10-31T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.671393272,-0.236163441,-0.11703732,0.189021512,0.357271194,0.005651546,-3.42837746,-35.66154164,4043,3320,3239,0.0,0.0,0.304937801,0.540061463,0.071214677,0.014128864,1.0,0.004941534,0.311382538,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1240,2025-11-01T00:00:00Z,line82_ord0,line82_ord0_p0,23.04446696,-98.75314399,4326,S1+S2_synthetic,10,0.644447651,-0.233758177,-0.088538145,0.202854533,0.362849959,1.38e-05,-4.459179101,-35.83565189,3019,4189,2230,0.0,0.0,0.352436425,0.579584379,0.061916736,3.44e-05,1.0,0.251267601,0.332676514,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=11.57; surface=vegetated; bsi_profile=bare,223,0.282511211,1.107512394,HIGH
rec_1241,2025-10-25T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.392833829,-0.128174653,-0.075596163,0.147605379,0.409191847,0.022428168,-2.640133829,-28.59383569,6460,4192,4771,0.460369269,0.179563367,0.374006395,0.421729653,0.0,0.056070419,1.0,0.117268476,0.41697106,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1242,2025-10-26T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.335704738,-0.125757382,-0.08578069,0.1113253,0.279555854,0.041363027,-3.817344219,-28.70350821,6461,6500,4224,0.400820172,0.107008182,0.32129023,0.397590359,0.084258637,0.103407568,1.0,0.117491844,0.402501189,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1243,2025-10-27T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.349878267,-0.153872752,-0.141718541,0.154858033,0.382717903,0.035509204,-4.496134253,-29.49197077,8446,5151,5863,0.555826073,0.115318119,0.263802432,0.442451523,0.028803495,0.088773009,1.0,0.560878366,0.443315637,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1244,2025-10-28T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.371098563,-0.153454789,-0.108624118,0.12331041,0.459023255,0.011387143,-3.88263003,-29.66692911,5620,8739,3453,0.508669859,0.116363028,0.318959804,0.352315458,0.0,0.028467857,1.0,0.070361085,0.401387238,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
